Country,Year,Month,Specie,min,max,median,variance
BG,2020,4,no2,1.8549295774647885,20.0830985915493,5.570422535211268,262.14140845070426
BG,2020,4,o3,4.084507042253521,30.015492957746485,13.45774647887324,840.627323943662
BG,2020,4,pm10,9.422535211267606,47.49295774647887,19.971830985915492,757.525070422535
BG,2020,4,pressure,1014.1235294117647,1019.6282352941175,1017.4564705882353,37.70376470588236
BG,2020,4,so2,4.166666666666667,11.694444444444443,6.063888888888891,57.403611111111104
BG,2020,4,temperature,3.4411764705882355,18.811764705882354,10.764705882352942,241.16341176470596
BG,2020,4,wind-gust,11.5375,11.9875,11.6625,1.54
BG,2020,4,wind-speed,0.9482352941176476,7.807058823529407,2.91294117647059,45.62011764705879
BG,2020,5,co,0.09999999999999994,0.09999999999999994,0.09999999999999994,0.0
BG,2020,5,dew,7.151685393258427,12.241573033707866,9.707865168539326,26.843820224719096
BG,2020,5,humidity,34.188764044943824,88.07977528089887,63.47640449438203,2113.604831460674
BG,2020,5,no2,2.3531645569620245,20.450632911392404,5.096202531645569,497.61151898734175
BG,2020,5,o3,6.1177215189873415,29.63924050632912,14.411392405063294,629.6877215189872
BG,2020,5,pm10,9.822784810126583,42.65822784810127,20.139240506329113,721.4575949367089
BG,2020,5,pressure,1012.367415730337,1017.629213483146,1015.0831460674157,31.90617977528089
BG,2020,5,so2,3.9395833333333328,9.964583333333332,5.84375,42.65916666666668
BG,2020,5,temperature,9.430337078651684,23.629213483146067,16.411235955056178,179.0784269662921
BG,2020,5,wind-gust,11.423529411764706,12.382352941176471,11.605882352941178,8.812941176470588
BG,2020,5,wind-speed,1.0573033707865174,11.850561797752805,3.493258426966293,117.91786516853931
BG,2020,6,co,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0
BG,2020,6,dew,11.541666666666666,15.90625,13.625,17.88677083333333
BG,2020,6,humidity,33.2125,89.62916666666666,63.62916666666666,2353.6985416666666
BG,2020,6,no2,2.617708333333333,17.298958333333335,5.407291666666668,205.57072916666672
BG,2020,6,o3,7.281249999999999,32.15416666666668,20.134375000000002,593.4014583333333
BG,2020,6,pm10,8.0,50.09375,19.270833333333332,1910.2908333333335
BG,2020,6,pressure,1009.1614583333334,1012.7197916666668,1011.1885416666668,11.879375000000001
BG,2020,6,so2,3.167187500000001,8.7671875,5.1375,51.738125
BG,2020,6,temperature,12.564583333333333,27.821875000000006,20.536458333333336,200.17104166666672
BG,2020,6,wind-gust,10.718181818181819,10.909090909090908,10.718181818181819,1.3363636363636362
BG,2020,6,wind-speed,0.9000000000000007,9.568750000000007,3.258333333333335,61.93135416666663
BG,2020,7,co,0.09999999999999987,0.09999999999999987,0.09999999999999987,0.0
BG,2020,7,dew,12.472222222222221,29.685185185185187,15.0,2318.175648148149
BG,2020,7,humidity,27.62407407407407,84.75370370370372,56.784259259259265,2282.1351851851864
BG,2020,7,no2,2.7788461538461533,12.531730769230773,4.949038461538462,95.67759615384612
BG,2020,7,o3,9.707407407407409,35.86666666666665,22.787037037037027,638.5871296296295
BG,2020,7,pm10,9.669811320754716,57.10377358490566,19.367924528301888,1627.4554716981131
BG,2020,7,pm25,2.0,2.0,2.0,0.0
BG,2020,7,pressure,1012.1805555555555,1016.0916666666669,1014.411111111111,16.710092592592588
BG,2020,7,so2,4.370833333333333,9.569444444444448,5.586111111111107,57.29430555555556
BG,2020,7,temperature,15.023148148148149,38.120370370370374,23.53333333333333,1385.451018518519
BG,2020,7,wind-gust,11.545833333333333,12.454166666666666,11.833333333333334,7.495416666666666
BG,2020,7,wind-speed,0.8351851851851856,9.21296296296297,3.1453703703703724,63.07472222222222
BG,2020,8,co,0.09999999999999991,0.09999999999999991,0.09999999999999991,0.0
BG,2020,8,dew,13.026881720430108,17.403225806451612,15.327956989247312,20.40397849462366
BG,2020,8,humidity,27.281720430107526,84.88924731182796,57.48602150537634,2359.5587096774198
BG,2020,8,no2,2.3860215053763443,15.670967741935486,4.96774193548387,170.8498924731183
BG,2020,8,o3,8.125806451612904,36.40537634408603,23.63978494623656,793.1116129032258
BG,2020,8,pm10,10.494623655913978,66.08602150537635,19.655913978494624,6916.931397849458
BG,2020,8,pressure,1011.6344086021505,1015.6849462365591,1014.1290322580645,17.091397849462357
BG,2020,8,so2,5.172580645161288,10.12096774193548,6.475806451612904,42.57999999999998
BG,2020,8,temperature,15.488172043010753,31.395698924731185,23.95268817204301,221.0963440860215
BG,2020,8,wind-gust,12.944444444444445,13.211111111111112,13.0,0.7177777777777776
BG,2020,8,wind-speed,1.0021505376344093,8.775268817204303,3.1602150537634426,55.80989247311827
BG,2020,9,co,0.09999999999999988,0.09999999999999988,0.09999999999999988,0.0
BG,2020,9,dew,9.171717171717171,14.267676767676768,11.626262626262626,27.186161616161602
BG,2020,9,humidity,28.0040404040404,81.74646464646464,56.47777777777778,2028.454848484849
BG,2020,9,no2,2.5696969696969694,18.103030303030305,5.728282828282828,224.49939393939397
BG,2020,9,o3,6.305050505050504,33.06464646464647,20.922222222222224,689.1714141414141
BG,2020,9,pm10,11.737373737373737,38.54545454545455,21.282828282828284,544.7878787878789
BG,2020,9,pressure,1013.5858585858585,1018.9000000000002,1016.7151515151515,32.379696969696965
BG,2020,9,so2,5.066666666666666,13.307575757575755,6.962121212121215,118.47212121212118
BG,2020,9,temperature,12.638383838383838,28.219191919191918,20.577777777777776,213.75585858585868
BG,2020,9,wind-gust,12.237500000000002,12.587500000000002,12.268750000000002,3.689375
BG,2020,9,wind-speed,0.9050505050505054,9.492929292929288,3.300000000000001,61.075050505050505
BG,2020,10,co,0.09999999999999988,0.1029411764705881,0.09999999999999988,0.0005882352941176471
BG,2020,10,dew,7.433333333333334,12.485714285714286,9.9,28.36600000000001
BG,2020,10,humidity,37.06,91.98761904761905,68.94571428571429,2176.3292380952375
BG,2020,10,no2,3.5519607843137266,22.3078431372549,8.512745098039215,426.0045098039216
BG,2020,10,o3,2.7784313725490186,24.080392156862757,10.858823529411762,559.2887254901964
BG,2020,10,pm10,12.156862745098039,49.84313725490196,22.46078431372549,2257.6767647058828
BG,2020,10,pressure,1013.8523809523809,1018.0190476190476,1016.0952380952381,19.151047619047617
BG,2020,10,so2,2.36865671641791,11.4044776119403,4.944776119402986,168.50805970149258
BG,2020,10,temperature,8.367619047619048,23.00380952380953,15.495238095238093,182.84276190476194
BG,2020,10,wind-gust,13.1875,13.450000000000001,13.1875,1.06
BG,2020,10,wind-speed,0.6952380952380958,8.300952380952376,2.5771428571428574,144.2676190476191
BG,2020,11,co,0.09999999999999988,0.09999999999999988,0.09999999999999988,0.0
BG,2020,11,dew,1.05,5.427777777777778,3.3444444444444446,23.089000000000002
BG,2020,11,humidity,44.47222222222222,92.91444444444444,73.60888888888888,1938.1891111111113
BG,2020,11,no2,3.9688888888888894,27.925555555555558,9.986666666666668,787.147666666667
BG,2020,11,o3,2.315555555555556,18.980000000000004,6.813333333333336,278.24944444444435
BG,2020,11,pm10,15.977777777777778,86.62222222222222,33.87777777777778,6923.491444444447
BG,2020,11,pressure,1023.4777777777778,1027.1166666666666,1025.2611111111112,19.066555555555556
BG,2020,11,so2,2.2999999999999994,15.140000000000006,4.343333333333333,375.90316666666666
BG,2020,11,temperature,2.954444444444444,13.914444444444447,7.570000000000001,117.3318888888889
BG,2020,11,wind-gust,11.8,13.8,12.8,8.0
BG,2020,11,wind-speed,0.8322222222222226,4.503333333333336,2.4000000000000004,13.425222222222224
BG,2020,12,co,0.09999999999999983,0.09999999999999983,0.09999999999999983,0.0
BG,2020,12,dew,1.8333333333333333,5.639784946236559,3.89247311827957,19.26172043010754
BG,2020,12,humidity,65.24516129032259,96.73655913978493,82.26989247311829,1033.587741935484
BG,2020,12,no2,3.550574712643678,20.93448275862069,9.526436781609195,314.2991954022989
BG,2020,12,o3,2.251724137931035,18.259770114942537,7.448275862068964,321.5150574712644
BG,2020,12,pm10,16.39080459770115,76.20689655172414,30.896551724137932,3538.1220689655183
BG,2020,12,pressure,1015.2118279569892,1019.4408602150538,1017.2741935483871,22.538494623655918
BG,2020,12,so2,3.730357142857142,10.310714285714283,6.228571428571426,89.76857142857145
BG,2020,12,temperature,3.118279569892473,11.186021505376344,6.654838709677419,65.25086021505375
BG,2020,12,wind-gust,11.75,16.033333333333335,13.766666666666666,54.565
BG,2020,12,wind-speed,1.0000000000000002,5.159139784946237,2.8107526881720433,17.979247311827955
BH,2020,1,dew,7.396551724137931,13.672413793103448,10.741379310344827,44.04482758620689
BH,2020,1,humidity,47.13793103448276,79.34482758620689,63.63793103448276,1119.5641379310346
BH,2020,1,pm25,68.54838709677419,159.7741935483871,95.03225806451613,10125.134516129032
BH,2020,1,pressure,1016.2068965517242,1020.3103448275862,1018.1034482758621,18.815862068965515
BH,2020,1,temperature,15.724137931034482,20.586206896551722,17.74137931034483,26.398275862068967
BH,2020,1,wind gust,12.966666666666669,15.066666666666668,13.166666666666666,22.076666666666664
BH,2020,1,wind speed,1.9620689655172414,7.662068965517242,4.503448275862068,31.838620689655166
BH,2020,1,wind-speed,1.8666666666666665,7.1000000000000005,4.166666666666666,26.916666666666668
BH,2020,2,dew,7.642857142857143,14.714285714285714,11.714285714285714,56.90500000000001
BH,2020,2,humidity,42.92857142857143,76.39285714285714,61.67857142857143,1361.517857142857
BH,2020,2,pm25,81.72413793103448,154.68965517241378,112.10344827586206,6283.3993103448265
BH,2020,2,pressure,1014.8571428571429,1018.8928571428571,1017.0,18.88571428571429
BH,2020,2,temperature,17.714285714285715,22.678571428571427,19.285714285714285,30.525714285714287
BH,2020,2,wind gust,16.9,17.4,16.9,1.25
BH,2020,2,wind speed,1.7928571428571427,7.057142857142858,4.821428571428571,30.322142857142854
BH,2020,3,dew,9.796875,17.28125,14.28125,54.33500000000001
BH,2020,3,humidity,39.890625,79.171875,62.65625,1589.0115624999999
BH,2020,3,pm25,82.3030303030303,155.66666666666666,110.9090909090909,7444.447878787877
BH,2020,3,pressure,1010.5625,1014.796875,1012.421875,19.879062500000003
BH,2020,3,temperature,19.71875,25.578125,21.8125,37.74031249999999
BH,2020,3,wind gust,11.3,13.2,12.3,18.065
BH,2020,3,wind speed,2.10625,7.324999999999999,4.7749999999999995,28.65968750000001
BH,2020,3,wind-speed,2.25,7.050000000000001,5.4,25.87
BH,2020,4,dew,11.342857142857143,19.542857142857144,16.085714285714285,73.75142857142858
BH,2020,4,humidity,35.142857142857146,71.5,53.32857142857143,1360.2182857142857
BH,2020,4,pm25,79.5,149.1764705882353,111.08823529411765,4521.399117647059
BH,2020,4,pressure,1008.3428571428572,1012.3285714285714,1010.2285714285714,16.431428571428576
BH,2020,4,temperature,24.042857142857144,30.542857142857144,26.5,48.70914285714284
BH,2020,4,wind-gust,8.7,13.600000000000001,9.2,61.92
BH,2020,4,wind-speed,1.6085714285714285,6.745714285714286,4.014285714285713,23.50514285714286
BH,2020,5,dew,11.5,22.258064516129032,17.806451612903224,124.27741935483873
BH,2020,5,humidity,27.225806451612904,69.30645161290323,46.693548387096776,1791.3877419354837
BH,2020,5,pm25,90.16129032258064,149.32258064516128,120.29032258064517,4176.970322580644
BH,2020,5,pressure,1005.3709677419355,1008.4032258064516,1006.8225806451613,10.084193548387098
BH,2020,5,temperature,27.725806451612904,35.03225806451613,30.338709677419356,61.89967741935484
BH,2020,5,wind-gust,7.7,13.8,7.7,186.05
BH,2020,5,wind-speed,1.4935483870967743,6.919354838709676,4.0290322580645155,29.354838709677423
BH,2020,6,dew,14.78125,24.359375,20.046875,96.43218750000001
BH,2020,6,humidity,26.578125,64.03125,42.515625,1389.7490625
BH,2020,6,pm25,80.7741935483871,138.32258064516128,106.45161290322581,2954.7087096774194
BH,2020,6,pressure,998.46875,1001.21875,999.796875,7.740312500000001
BH,2020,6,temperature,31.484375,38.65625,34.134375,57.8553125
BH,2020,6,wind-gust,17.4,18.5,17.4,6.05
BH,2020,6,wind-speed,2.365625,8.284374999999999,5.184375000000001,37.03374999999999
BH,2020,7,dew,17.625,28.36111111111111,24.375,116.36166666666668
BH,2020,7,humidity,29.166666666666668,71.23611111111111,51.208333333333336,1808.2983333333334
BH,2020,7,pm25,99.66666666666667,157.11111111111111,131.88888888888889,3126.0327777777775
BH,2020,7,pressure,995.4166666666666,998.2638888888889,996.7777777777778,8.600000000000001
BH,2020,7,temperature,33.77777777777778,41.013888888888886,36.041666666666664,57.04611111111111
BH,2020,7,wind-gust,10.0,13.3,10.0,54.45
BH,2020,7,wind-speed,1.2527777777777778,6.238888888888889,3.5777777777777766,23.23277777777777
BH,2020,8,dew,17.725806451612904,27.451612903225808,23.5,98.00935483870968
BH,2020,8,humidity,31.0,69.01612903225806,49.016129032258064,1436.495806451613
BH,2020,8,pm25,79.09677419354838,140.96774193548387,103.0,3321.274838709677
BH,2020,8,pressure,995.6774193548387,998.6612903225806,996.8548387096774,8.531935483870969
BH,2020,8,temperature,33.306451612903224,39.596774193548384,35.54838709677419,42.62548387096775
BH,2020,8,wind-speed,1.7999999999999998,7.377419354838708,4.283870967741935,33.50741935483871
BH,2020,9,dew,16.40909090909091,27.37878787878788,24.181818181818183,108.28393939393939
BH,2020,9,humidity,28.303030303030305,73.03030303030303,55.9030303030303,1901.6948484848485
BH,2020,9,pm25,95.45454545454545,156.15151515151516,124.93939393939394,3680.7318181818173
BH,2020,9,pressure,1002.7878787878788,1005.8181818181819,1004.060606060606,9.185757575757576
BH,2020,9,temperature,31.939393939393938,39.10606060606061,34.166666666666664,52.152121212121216
BH,2020,9,wind-gust,9.2,10.8,9.2,12.8
BH,2020,9,wind-speed,0.9484848484848483,5.58181818181818,2.6818181818181808,21.38969696969697
BH,2020,10,dew,17.642857142857142,23.271428571428572,20.685714285714287,33.32000000000001
BH,2020,10,humidity,42.379999999999995,69.92857142857143,57.17142857142857,678.844
BH,2020,10,pm25,96.54285714285714,148.97142857142856,121.22857142857143,2587.0465714285715
BH,2020,10,pressure,1009.7571428571429,1012.4714285714285,1010.7714285714286,7.754
BH,2020,10,temperature,27.785714285714285,33.27142857142857,30.185714285714287,29.72828571428572
BH,2020,10,wind-speed,0.877142857142857,5.377142857142857,2.9171428571428564,21.033428571428573
BH,2020,11,dew,13.116666666666667,20.220000000000002,17.833333333333332,54.40866666666666
BH,2020,11,humidity,40.95333333333333,73.45,60.8,1092.509333333333
BH,2020,11,pm25,79.66666666666667,130.46666666666667,102.66666666666667,2281.779666666667
BH,2020,11,pressure,1014.3833333333333,1017.65,1015.6666666666666,10.096333333333336
BH,2020,11,temperature,23.95,28.85,26.066666666666666,27.603333333333342
BH,2020,11,wind-gust,14.4,15.4,14.4,5.0
BH,2020,11,wind-speed,1.4633333333333336,5.776666666666668,3.413333333333333,18.835333333333335
BH,2020,12,dew,11.82258064516129,16.483870967741936,14.516129032258064,24.249354838709674
BH,2020,12,humidity,52.32258064516129,77.64516129032258,66.30645161290323,699.5983870967742
BH,2020,12,pm25,73.54838709677419,134.06451612903226,98.83870967741936,3359.0761290322575
BH,2020,12,pressure,1017.1290322580645,1020.6774193548387,1018.516129032258,12.69387096774194
BH,2020,12,temperature,19.048387096774192,23.419354838709676,20.838709677419356,20.56967741935484
BH,2020,12,wind-gust,9.2,11.8,11.8,22.53
BH,2020,12,wind-speed,2.3064516129032255,7.187096774193547,4.558064516129032,21.815483870967743
BO,2020,1,dew,7.068965517241379,13.482758620689655,10.5,35.23931034482758
BO,2020,1,humidity,31.82758620689655,91.15517241379311,56.310344827586206,3726.3337931034484
BO,2020,1,no2,7.060714285714285,17.403571428571425,14.078571428571427,179.135
BO,2020,1,o3,0.9857142857142857,18.17142857142857,5.371428571428571,700.9474999999999
BO,2020,1,pm10,11.071428571428571,88.60714285714286,40.642857142857146,14180.604642857139
BO,2020,1,pressure,1019.5862068965517,1026.8275862068965,1023.9310344827586,51.48103448275862
BO,2020,1,temperature,13.827586206896552,26.482758620689655,19.06896551724138,165.88103448275865
BO,2020,1,uvi,1.0961538461538463,13.307692307692308,5.173076923076923,190.06423076923076
BO,2020,1,wind gust,10.728571428571428,11.328571428571427,11.028571428571427,2.564285714285714
BO,2020,1,wind speed,1.3,5.034482758620688,2.1999999999999997,14.869655172413792
BO,2020,1,wind-gust,10.2,10.2,10.2,0.0
BO,2020,1,wind-speed,1.3333333333333333,5.933333333333333,2.1666666666666665,22.28333333333333
BO,2020,2,dew,9.678571428571429,14.357142857142858,12.285714285714286,19.35857142857143
BO,2020,2,humidity,41.142857142857146,93.64285714285714,67.25,3071.3757142857144
BO,2020,2,no2,4.325,14.545000000000002,5.785000000000001,244.17199999999997
BO,2020,2,o3,1.1750000000000003,13.149999999999997,5.42,251.57900000000004
BO,2020,2,pm10,12.85,185.7,41.4,62894.263
BO,2020,2,pressure,1020.1428571428571,1026.357142857143,1023.7857142857143,43.305714285714274
BO,2020,2,temperature,14.285714285714286,25.285714285714285,18.357142857142858,137.90142857142857
BO,2020,2,uvi,1.25,12.90625,6.34375,185.04375000000002
BO,2020,2,wind gust,11.375,11.650000000000002,11.375,0.865
BO,2020,2,wind speed,1.4285714285714286,5.192857142857143,1.9642857142857142,13.546428571428569
BO,2020,3,dew,7.053571428571429,12.5,10.107142857142858,25.357142857142858
BO,2020,3,humidity,33.714285714285715,84.39285714285714,54.964285714285715,2857.821071428571
BO,2020,3,no2,1.5740740740740742,13.83333333333333,5.8,231.30407407407404
BO,2020,3,o3,2.8185185185185184,29.574074074074083,7.940740740740741,1031.151111111111
BO,2020,3,pm10,11.851851851851851,36.851851851851855,22.85185185185185,1125.2011111111112
BO,2020,3,pressure,1021.1071428571429,1027.75,1024.9642857142858,45.188214285714295
BO,2020,3,temperature,14.178571428571429,25.75,18.857142857142858,151.15642857142856
BO,2020,3,uvi,1.4038461538461537,12.211538461538462,5.903846153846154,162.46384615384613
BO,2020,3,wind gust,11.739999999999998,11.959999999999999,11.739999999999998,0.6970000000000001
BO,2020,3,wind speed,1.4222222222222223,5.655555555555553,2.2777777777777777,16.63407407407407
BO,2020,3,wind-gust,11.3,11.3,11.3,0.0
BO,2020,3,wind-speed,1.5,6.6499999999999995,2.5,18.29
BO,2020,4,dew,3.1142857142857143,10.514285714285714,8.085714285714285,50.83314285714286
BO,2020,4,humidity,24.571428571428573,88.6,52.4,4258.041142857142
BO,2020,4,no2,2.685714285714286,10.879999999999997,3.402857142857143,72.05600000000003
BO,2020,4,o3,3.1457142857142855,23.977142857142873,5.408571428571429,445.66799999999995
BO,2020,4,pm10,8.685714285714285,43.51428571428571,18.685714285714287,15747.34142857143
BO,2020,4,pressure,1021.4857142857143,1028.6,1025.942857142857,55.20771428571428
BO,2020,4,temperature,10.6,26.742857142857144,17.571428571428573,277.33600000000007
BO,2020,4,uvi,1.042857142857143,11.442857142857143,6.228571428571429,149.35028571428566
BO,2020,4,wind-gust,11.022222222222222,11.366666666666667,11.366666666666667,2.588888888888889
BO,2020,4,wind-speed,1.4285714285714286,4.799999999999998,2.162857142857143,13.404
BO,2020,5,dew,-2.2580645161290325,5.67741935483871,2.4193548387096775,61.757741935483864
BO,2020,5,humidity,15.96774193548387,79.3225806451613,40.225806451612904,4187.922580645161
BO,2020,5,no2,2.408695652173913,15.83478260869565,2.9478260869565216,314.64
BO,2020,5,o3,0.25000000000000006,5.304166666666666,1.0999999999999999,84.14083333333332
BO,2020,5,pm10,14.043478260869565,48.0,38.69565217391305,1982.6465217391308
BO,2020,5,pressure,1021.2258064516129,1028.774193548387,1025.8387096774193,56.183225806451624
BO,2020,5,temperature,6.935483870967742,26.967741935483872,16.096774193548388,436.24935483870973
BO,2020,5,uvi,1.05,8.775,5.7,79.36949999999997
BO,2020,5,wind-gust,10.475,11.400000000000002,10.475,5.6925
BO,2020,5,wind-speed,1.435483870967742,4.325806451612903,2.003225806451613,12.566451612903228
BO,2020,6,dew,-4.21875,5.0625,1.5,81.4540625
BO,2020,6,humidity,14.4375,83.28125,41.0625,5004.054687499999
BO,2020,6,no2,1.9655172413793103,16.87241379310345,3.4172413793103456,529.4775862068966
BO,2020,6,o3,0.15517241379310345,2.0241379310344825,0.3241379310344828,4.5920689655172415
BO,2020,6,pm10,17.03448275862069,60.827586206896555,45.13793103448276,2600.3858620689657
BO,2020,6,pressure,1019.65625,1027.125,1024.21875,55.659375000000004
BO,2020,6,temperature,5.125,26.90625,14.75,509.92593749999986
BO,2020,6,uvi,1.0517241379310345,7.258620689655173,4.5,52.464137931034486
BO,2020,6,wind-gust,11.524999999999999,13.05,11.524999999999999,26.5775
BO,2020,6,wind-speed,1.40625,4.2749999999999995,1.89375,13.161874999999997
BO,2020,7,dew,-7.194444444444445,1.9166666666666667,-1.4166666666666667,68.04722222222223
BO,2020,7,humidity,11.333333333333334,73.94444444444444,35.02777777777778,4022.11361111111
BO,2020,7,no2,6.0249999999999995,18.206249999999997,8.153125000000001,399.6625000000002
BO,2020,7,o3,0.10000000000000005,3.503124999999999,0.33437499999999987,14.314374999999998
BO,2020,7,pm10,22.28125,59.59375,52.15625,1845.1003124999997
BO,2020,7,pressure,1019.0277777777778,1026.361111111111,1023.4722222222222,52.82777777777777
BO,2020,7,temperature,3.138888888888889,27.0,13.722222222222221,613.8275
BO,2020,7,uvi,1.0,7.032258064516129,4.064516129032258,49.121290322580656
BO,2020,7,wind-gust,10.2,13.3,12.8,20.15
BO,2020,7,wind-speed,1.4027777777777777,3.7249999999999983,1.961111111111111,8.189444444444446
BO,2020,8,dew,-4.666666666666667,3.6666666666666665,0.3333333333333333,46.199999999999996
BO,2020,8,humidity,11.666666666666666,67.0,30.666666666666668,3196.68
BO,2020,8,no2,12.266666666666666,16.500000000000004,13.6,27.916666666666668
BO,2020,8,o3,0.10000000000000002,5.766666666666667,1.0,34.85
BO,2020,8,pm10,18.333333333333332,57.333333333333336,48.0,1688.21
BO,2020,8,pressure,1023.0,1030.6666666666667,1027.6666666666667,61.89333333333334
BO,2020,8,temperature,6.0,28.333333333333332,16.666666666666668,514.61
BO,2020,8,uvi,1.0,7.333333333333333,4.666666666666667,59.580000000000005
BO,2020,8,wind-speed,1.5,3.933333333333333,1.8333333333333333,5.27
BR,2020,1,co,0.9849462365591399,6.877419354838711,2.3795698924731177,25.756344086021496
BR,2020,1,dew,16.633333333333333,20.630434782608695,18.53913043478261,18.152898550724633
BR,2020,1,humidity,57.16777777777779,93.43555555555557,79.9188888888889,1254.7264444444445
BR,2020,1,no2,0.6612903225806449,25.063440860215056,5.7655913978494615,295.88000000000005
BR,2020,1,o3,3.9344086021505373,35.26881720430107,14.146236559139787,662.6102150537636
BR,2020,1,pm10,3.894623655913979,58.93333333333334,15.03763440860215,1119.7108602150538
BR,2020,1,pm25,9.14731182795699,82.35268817204302,27.943010752688174,3233.7888172043017
BR,2020,1,pressure,1008.1111111111113,1016.9800000000002,1012.9266666666666,92.0612222222222
BR,2020,1,so2,1.1351648351648334,14.35604395604393,3.7065934065934147,399.4580219780221
BR,2020,1,temperature,20.626666666666654,30.039999999999996,23.87111111111111,84.53155555555558
BR,2020,1,wind gust,2.075555555555555,17.001111111111108,7.870000000000004,200.43144444444445
BR,2020,1,wind speed,0.9022222222222219,9.468888888888891,3.6944444444444433,65.26477777777775
BR,2020,1,wind-gust,1.683333333333333,20.766666666666666,6.441666666666666,415.7291666666667
BR,2020,1,wind-speed,0.7749999999999999,6.541666666666667,2.175,35.395833333333336
BR,2020,2,co,0.9238805970149255,7.880597014925375,2.5298507462686555,30.01208955223881
BR,2020,2,dew,18.26969696969697,21.3969696969697,19.92727272727273,8.410303030303028
BR,2020,2,humidity,60.97199999999999,94.85599999999998,86.03200000000001,1197.412
BR,2020,2,no2,0.8448275862068966,20.967816091954028,6.096551724137931,234.89735632183908
BR,2020,2,o3,2.689655172413793,36.80459770114943,11.786206896551722,559.502643678161
BR,2020,2,pm10,3.593103448275861,56.15747126436782,12.911494252873565,879.1655172413792
BR,2020,2,pm25,8.458620689655174,74.21264367816092,24.864367816091956,2477.2285057471263
BR,2020,2,pressure,1012.4140000000002,1019.1519999999998,1015.136,55.323600000000006
BR,2020,2,so2,1.2084337349397571,11.959036144578318,3.212048192771087,252.50120481927723
BR,2020,2,temperature,21.147999999999996,29.39599999999999,23.256000000000007,66.5498
BR,2020,2,wind gust,2.102127659574468,13.280851063829783,6.906382978723406,116.46936170212767
BR,2020,2,wind speed,0.6940000000000004,7.6259999999999994,2.786,41.244800000000005
BR,2020,3,co,0.9546391752577323,5.565979381443299,1.9030927835051563,14.59082474226804
BR,2020,3,dew,16.50561797752809,20.325842696629213,18.435955056179775,11.757191011235951
BR,2020,3,humidity,54.722680412371126,96.36907216494846,81.48865979381443,1452.6022680412373
BR,2020,3,no2,1.2111111111111115,21.13535353535353,5.802020202020202,220.40232323232314
BR,2020,3,o3,2.634343434343434,39.79999999999999,13.435353535353535,844.4119191919192
BR,2020,3,pm10,4.079797979797979,64.47777777777777,15.055555555555555,1288.4942424242424
BR,2020,3,pm25,9.573737373737375,72.84646464646465,30.100000000000005,2566.675454545454
BR,2020,3,pressure,1013.0154639175257,1019.2917525773191,1016.3340206185567,51.94226804123712
BR,2020,3,so2,1.5242424242424224,9.469696969696981,2.562626262626261,114.78616161616165
BR,2020,3,temperature,18.939175257731957,28.239175257731944,22.278350515463917,83.79752577319584
BR,2020,3,wind gust,2.173170731707317,13.607317073170732,6.241463414634147,134.7969512195122
BR,2020,3,wind speed,0.6845360824742271,8.112371134020627,2.9917525773195877,46.95175257731957
BR,2020,3,wind-gust,1.325,7.15,2.925,40.1525
BR,2020,3,wind-speed,0.6666666666666666,5.550000000000001,1.95,16.814999999999998
BR,2020,4,co,0.9895238095238091,7.431428571428573,2.1142857142857148,74.23590476190476
BR,2020,4,dew,14.428571428571429,18.56380952380952,16.804761904761904,15.639619047619048
BR,2020,4,humidity,51.58095238095238,95.79904761904761,79.65619047619049,1827.9166666666658
BR,2020,4,no2,1.0257142857142862,19.909523809523808,5.531428571428571,240.9777142857144
BR,2020,4,o3,3.225714285714286,38.82285714285714,14.682857142857143,777.4054285714285
BR,2020,4,pm10,4.102857142857142,60.77809523809523,16.767619047619053,1090.9289523809525
BR,2020,4,pm25,10.144761904761905,80.75714285714285,33.287619047619046,2644.675333333333
BR,2020,4,pressure,1014.3104761904759,1020.3923809523809,1017.677142857143,41.24028571428572
BR,2020,4,so2,1.266346153846153,7.294230769230774,2.0096153846153832,69.82807692307696
BR,2020,4,temperature,17.11904761904762,26.644761904761907,20.82761904761904,90.4902857142857
BR,2020,4,wind-gust,2.7628571428571416,13.854285714285725,7.270000000000001,133.01385714285718
BR,2020,4,wind-speed,0.7142857142857143,7.679047619047627,3.073333333333333,40.724095238095224
BR,2020,5,co,1.355434782608695,9.722826086956523,3.1304347826086945,64.42760869565218
BR,2020,5,dew,11.172043010752688,16.091397849462364,13.683870967741935,22.990967741935492
BR,2020,5,humidity,46.31182795698925,96.40430107526882,78.33225806451613,2416.015591397848
BR,2020,5,no2,1.4815217391304356,26.15760869565218,7.995652173913043,426.8535869565218
BR,2020,5,o3,2.173913043478261,32.629347826086956,12.373913043478257,740.8488043478258
BR,2020,5,pm10,4.532608695652174,59.61521739130436,20.82065217391304,1360.1734782608694
BR,2020,5,pm25,12.315217391304348,80.2967391304348,39.37717391304348,3905.26195652174
BR,2020,5,pressure,1016.1602150537636,1022.4602150537635,1019.359139784946,39.513440860215056
BR,2020,5,so2,1.5022222222222201,8.408888888888896,2.8022222222222206,98.94322222222223
BR,2020,5,temperature,13.905376344086022,24.747311827956985,18.335483870967742,119.86881720430112
BR,2020,5,wind-gust,2.6705882352941135,14.108823529411762,6.395588235294118,135.84764705882353
BR,2020,5,wind-speed,0.6494623655913982,8.426881720430112,2.983870967741935,47.927526881720425
BR,2020,6,co,1.6833333333333327,12.725555555555552,4.12111111111111,101.09077777777777
