Date,Country,City,Specie,count,min,max,median,variance
2020-01-23,CO,Bogotá,dew,266,7.0,11.0,10.0,11.64
2020-03-02,CO,Bogotá,dew,184,9.0,11.0,10.0,5.36
2020-03-19,CO,Bogotá,dew,294,7.0,12.0,8.0,26.26
2020-03-20,CO,Bogotá,dew,266,10.0,12.0,11.0,3.82
2020-01-17,CO,Bogotá,dew,308,8.0,22.0,9.0,80.24
2020-01-18,CO,Bogotá,dew,253,7.0,9.0,9.0,4.61
2020-01-19,CO,Bogotá,dew,295,8.0,10.0,9.0,3.79
2020-02-27,CO,Bogotá,dew,266,9.0,12.0,11.0,10.19
2020-03-01,CO,Bogotá,dew,308,8.0,12.0,9.0,10.14
2020-03-10,CO,Bogotá,dew,308,9.0,13.0,11.0,8.13
2020-03-11,CO,Bogotá,dew,305,9.0,13.0,12.0,9.85
2020-03-22,CO,Bogotá,dew,308,4.0,10.0,7.0,35.34
2020-01-10,CO,Bogotá,dew,336,0.0,8.0,4.0,41.86
2020-01-15,CO,Bogotá,dew,336,5.0,8.0,7.0,7.10
2020-01-22,CO,Bogotá,dew,280,9.0,12.0,10.0,8.38
2020-01-24,CO,Bogotá,dew,266,8.0,12.0,10.0,15.92
2020-01-27,CO,Bogotá,dew,322,8.0,13.0,11.0,13.68
2020-01-29,CO,Bogotá,dew,295,5.5,11.0,9.0,27.94
2020-02-04,CO,Bogotá,dew,329,2.0,11.0,5.0,71.84
2020-04-01,CO,Bogotá,dew,252,9.0,13.0,11.0,12.05
2020-03-16,CO,Bogotá,dew,322,9.0,12.0,10.0,9.37
2020-01-08,CO,Bogotá,dew,308,1.0,10.0,5.0,94.83
2020-01-30,CO,Bogotá,dew,322,7.0,12.0,10.0,19.73
2020-02-09,CO,Bogotá,dew,2,9.0,9.0,9.0,0.00
2020-03-06,CO,Bogotá,dew,308,4.0,12.0,8.0,64.92
2020-03-09,CO,Bogotá,dew,280,9.0,12.0,10.0,12.54
2020-03-12,CO,Bogotá,dew,266,9.0,13.0,11.0,13.29
2020-03-15,CO,Bogotá,dew,252,10.0,13.0,12.0,3.87
2020-01-06,CO,Bogotá,dew,294,4.0,11.0,8.0,47.10
2020-02-02,CO,Bogotá,dew,308,7.0,12.0,9.0,23.15
2020-03-05,CO,Bogotá,dew,336,2.0,12.0,6.0,87.44
2020-03-13,CO,Bogotá,dew,224,11.0,13.0,12.0,3.61
2020-01-12,CO,Bogotá,dew,167,6.0,8.0,8.0,4.81
2020-01-14,CO,Bogotá,dew,280,6.0,9.0,7.0,7.63
2020-01-20,CO,Bogotá,dew,307,8.0,11.0,10.0,9.99
2020-01-26,CO,Bogotá,dew,280,10.0,13.0,12.0,7.30
2020-04-02,CO,Bogotá,dew,322,9.0,13.0,11.0,10.89
2020-01-28,CO,Bogotá,dew,322,7.0,13.0,10.0,29.36
2020-04-04,CO,Bogotá,dew,308,8.0,11.0,10.0,7.74
2020-04-05,CO,Bogotá,dew,293,8.0,12.0,10.0,11.64
2020-01-04,CO,Bogotá,dew,336,4.0,12.0,8.0,50.77
2020-01-09,CO,Bogotá,dew,294,3.0,11.0,4.0,92.83
2020-03-21,CO,Bogotá,dew,308,7.0,10.0,9.0,5.06
2020-01-21,CO,Bogotá,dew,294,10.0,11.0,10.0,2.37
2020-02-01,CO,Bogotá,dew,308,7.0,11.0,8.0,14.12
2020-03-17,CO,Bogotá,dew,322,7.0,12.0,9.0,24.03
2020-03-18,CO,Bogotá,dew,322,7.0,11.0,10.0,9.32
2020-01-05,CO,Bogotá,dew,336,6.0,14.0,9.0,22.74
2020-01-07,CO,Bogotá,dew,336,2.0,11.0,8.0,44.29
2020-01-25,CO,Bogotá,dew,266,8.0,13.0,11.0,22.01
2020-02-06,CO,Bogotá,dew,357,-4.0,9.0,1.0,135.80
2020-02-28,CO,Bogotá,dew,254,6.0,12.0,10.0,22.88
2020-03-24,CO,Bogotá,dew,308,9.0,13.0,10.0,13.34
2020-04-03,CO,Bogotá,dew,308,9.0,11.0,10.0,4.83
2020-01-11,CO,Bogotá,dew,294,3.0,9.0,6.0,36.14
2020-01-16,CO,Bogotá,dew,251,6.0,10.0,8.0,16.16
2020-02-26,CO,Bogotá,dew,238,10.0,12.0,11.0,4.66
2020-02-29,CO,Bogotá,dew,322,7.0,13.0,10.0,21.53
2020-03-04,CO,Bogotá,dew,212,5.0,13.0,9.0,70.30
2020-03-25,CO,Bogotá,dew,336,8.0,13.0,11.0,26.50
2020-02-25,CO,Bogotá,dew,233,9.0,13.0,12.0,15.08
2020-03-26,CO,Bogotá,dew,336,8.0,13.0,11.0,14.98
2020-03-29,CO,Bogotá,dew,281,6.0,12.0,9.0,21.32
2020-01-02,CO,Bogotá,dew,9,11.0,12.0,11.0,2.78
2020-02-03,CO,Bogotá,dew,336,3.0,9.0,6.6,33.54
2020-02-05,CO,Bogotá,dew,360,-7.0,10.0,3.0,211.68
2020-02-07,CO,Bogotá,dew,322,0.5,12.0,3.0,176.25
2020-02-24,CO,Bogotá,dew,250,10.0,13.0,12.0,9.42
2020-03-28,CO,Bogotá,dew,268,9.0,13.0,12.0,7.69
2020-03-30,CO,Bogotá,temperature,331,10.2,20.7,15.6,53.31
2020-01-21,CO,Bogotá,temperature,336,11.0,23.7,14.7,75.08
2020-01-28,CO,Bogotá,temperature,327,7.0,24.1,14.0,166.04
2020-02-27,CO,Bogotá,temperature,336,10.0,24.9,14.1,123.80
2020-03-23,CO,Bogotá,temperature,334,9.9,22.5,14.5,94.75
2020-03-26,CO,Bogotá,temperature,334,10.0,26.5,14.7,140.79
2020-01-03,CO,Bogotá,temperature,333,7.0,26.9,14.4,187.62
2020-01-11,CO,Bogotá,temperature,336,4.0,25.6,13.6,208.66
2020-02-04,CO,Bogotá,temperature,353,2.0,26.9,13.3,422.58
2020-02-09,CO,Bogotá,temperature,2,10.0,12.9,10.0,42.05
2020-01-04,CO,Bogotá,temperature,336,5.4,26.4,14.1,228.76
2020-01-23,CO,Bogotá,temperature,336,8.0,26.0,14.6,156.57
2020-02-26,CO,Bogotá,temperature,330,11.0,25.6,14.2,86.42
2020-01-05,CO,Bogotá,temperature,336,7.2,24.5,13.6,169.35
2020-01-06,CO,Bogotá,temperature,336,4.5,25.8,13.5,225.86
2020-01-16,CO,Bogotá,temperature,330,6.6,22.0,14.0,100.17
2020-02-03,CO,Bogotá,temperature,333,7.4,29.1,14.1,237.19
2020-02-29,CO,Bogotá,temperature,122,8.2,22.0,12.0,132.00
2020-03-09,CO,Bogotá,temperature,330,11.0,25.4,15.7,86.31
2020-04-04,CO,Bogotá,temperature,312,10.7,22.6,15.6,89.34
2020-01-18,CO,Bogotá,temperature,333,9.0,24.1,14.8,62.65
2020-02-08,CO,Bogotá,temperature,336,10.0,24.6,14.2,137.83
2020-03-08,CO,Bogotá,temperature,302,11.9,26.3,15.9,76.26
2020-03-25,CO,Bogotá,temperature,325,8.4,24.3,14.3,128.55
2020-04-03,CO,Bogotá,temperature,321,11.0,25.4,15.6,96.64
2020-01-08,CO,Bogotá,temperature,319,3.4,25.9,13.1,377.61
2020-01-30,CO,Bogotá,temperature,316,9.0,26.0,15.1,168.15
2020-02-02,CO,Bogotá,temperature,336,8.0,24.9,15.0,161.64
2020-03-04,CO,Bogotá,temperature,46,13.0,24.0,19.0,107.58
2020-01-17,CO,Bogotá,temperature,336,11.6,26.0,14.8,72.17
2020-01-29,CO,Bogotá,temperature,321,6.0,24.8,15.0,186.83
2020-02-25,CO,Bogotá,temperature,325,11.0,27.3,15.2,118.70
2020-03-12,CO,Bogotá,temperature,336,12.3,25.5,15.7,76.83
2020-03-16,CO,Bogotá,temperature,336,11.0,25.3,14.7,113.85
2020-03-22,CO,Bogotá,temperature,334,5.0,25.3,14.0,240.81
2020-02-23,CO,Bogotá,temperature,2,13.5,13.8,13.5,0.45
2020-02-28,CO,Bogotá,temperature,329,8.5,27.1,15.5,168.41
2020-03-01,CO,Bogotá,temperature,72,9.0,22.0,12.0,185.90
2020-03-13,CO,Bogotá,temperature,329,12.7,26.4,15.2,72.29
2020-03-14,CO,Bogotá,temperature,327,3.0,25.0,14.8,94.09
2020-01-09,CO,Bogotá,temperature,302,4.0,26.9,13.0,373.96
2020-01-24,CO,Bogotá,temperature,336,9.0,22.8,14.9,106.25
2020-01-26,CO,Bogotá,temperature,330,11.9,24.3,15.0,90.89
2020-03-28,CO,Bogotá,temperature,201,11.6,22.0,14.4,60.98
2020-01-14,CO,Bogotá,temperature,336,8.2,28.7,14.8,195.77
2020-01-25,CO,Bogotá,temperature,336,9.5,26.5,15.0,133.38
2020-02-05,CO,Bogotá,temperature,354,1.0,27.7,12.4,516.10
2020-03-05,CO,Bogotá,temperature,72,4.0,24.0,14.0,364.79
2020-03-11,CO,Bogotá,temperature,332,11.2,26.5,16.1,131.52
2020-01-27,CO,Bogotá,temperature,335,10.0,24.5,14.7,108.90
2020-03-18,CO,Bogotá,temperature,330,9.0,26.0,15.0,131.40
2020-01-02,CO,Bogotá,temperature,10,13.8,21.0,14.5,86.29
2020-01-10,CO,Bogotá,temperature,328,3.5,27.0,13.1,286.36
2020-01-13,CO,Bogotá,temperature,334,9.0,28.3,14.3,213.32
2020-01-19,CO,Bogotá,temperature,336,9.0,27.5,14.8,128.58
2020-01-22,CO,Bogotá,temperature,336,9.1,23.4,14.0,83.17
2020-03-19,CO,Bogotá,temperature,336,8.0,25.7,15.3,167.09
2020-03-31,CO,Bogotá,temperature,336,11.0,23.5,15.0,62.65
2020-04-05,CO,Bogotá,temperature,312,10.0,23.9,16.0,118.06
2020-01-20,CO,Bogotá,temperature,336,10.0,25.3,15.0,125.06
2020-02-06,CO,Bogotá,temperature,355,1.5,28.3,13.1,495.51
2020-02-24,CO,Bogotá,temperature,253,11.5,23.7,15.5,73.67
2020-03-07,CO,Bogotá,temperature,336,9.7,28.6,15.5,153.84
2020-03-15,CO,Bogotá,temperature,331,11.7,23.1,14.8,65.90
2020-01-12,CO,Bogotá,temperature,336,10.3,26.7,14.4,98.54
2020-02-07,CO,Bogotá,temperature,336,2.5,26.4,14.6,387.65
2020-03-06,CO,Bogotá,temperature,325,6.0,28.0,15.1,247.62
2020-03-24,CO,Bogotá,temperature,333,10.5,23.4,14.0,59.62
2020-03-27,CO,Bogotá,temperature,335,7.5,26.8,15.1,200.93
2020-03-29,CO,Bogotá,temperature,322,8.4,23.8,15.0,163.77
2020-04-02,CO,Bogotá,temperature,333,11.5,24.3,15.0,109.14
2020-01-07,CO,Bogotá,temperature,326,7.1,25.9,13.2,237.00
2020-01-15,CO,Bogotá,temperature,336,6.3,26.9,14.4,213.96
2020-01-31,CO,Bogotá,temperature,336,7.8,26.8,14.6,158.82
2020-02-01,CO,Bogotá,temperature,336,9.0,27.1,15.0,128.83
2020-03-02,CO,Bogotá,temperature,119,10.0,25.8,19.6,157.81
2020-03-10,CO,Bogotá,temperature,324,10.2,26.4,15.0,149.41
2020-03-17,CO,Bogotá,temperature,335,7.0,26.6,15.0,233.67
2020-03-20,CO,Bogotá,temperature,332,11.9,20.6,14.0,34.46
2020-03-21,CO,Bogotá,temperature,336,9.4,21.9,13.6,90.44
2020-04-01,CO,Bogotá,temperature,332,11.0,20.9,14.3,45.25
2020-02-08,CO,Bogotá,precipitation,27,0.1,43.8,1.2,755.87
2020-02-27,CO,Bogotá,precipitation,46,0.1,22.7,0.8,120.44
2020-03-09,CO,Bogotá,precipitation,14,0.1,4.4,0.2,12.78
2020-03-11,CO,Bogotá,precipitation,30,0.1,5.6,0.4,12.69
2020-03-15,CO,Bogotá,precipitation,87,0.1,23.6,0.5,81.11
2020-03-21,CO,Bogotá,precipitation,3,0.1,0.1,0.1,0.00
2020-03-26,CO,Bogotá,precipitation,29,0.1,5.2,0.7,16.13
2020-01-25,CO,Bogotá,precipitation,41,0.1,32.6,2.1,605.24
2020-01-28,CO,Bogotá,precipitation,24,0.1,4.9,0.4,12.70
2020-03-02,CO,Bogotá,precipitation,7,16.1,22.7,19.3,48.70
2020-03-06,CO,Bogotá,precipitation,8,0.1,2.9,0.1,12.54
2020-03-24,CO,Bogotá,precipitation,14,0.1,6.7,0.4,29.94
2020-01-19,CO,Bogotá,precipitation,2,0.1,0.1,0.1,0.00
2020-01-22,CO,Bogotá,precipitation,8,0.1,0.9,0.1,0.94
2020-01-23,CO,Bogotá,precipitation,3,0.1,0.3,0.3,0.13
2020-02-29,CO,Bogotá,precipitation,5,11.7,13.5,12.4,5.15
2020-03-23,CO,Bogotá,precipitation,5,0.1,2.6,1.0,9.73
2020-04-01,CO,Bogotá,precipitation,41,0.1,3.4,0.3,7.05
2020-02-26,CO,Bogotá,precipitation,75,0.1,17.0,0.4,74.28
2020-03-10,CO,Bogotá,precipitation,37,0.1,38.3,0.8,845.75
2020-03-12,CO,Bogotá,precipitation,5,0.1,0.5,0.2,0.27
2020-03-13,CO,Bogotá,precipitation,45,0.1,3.9,0.6,10.59
2020-03-17,CO,Bogotá,precipitation,4,0.1,0.1,0.1,0.00
2020-03-27,CO,Bogotá,precipitation,31,0.1,12.0,0.5,80.35
2020-02-01,CO,Bogotá,precipitation,2,0.1,1.0,0.1,4.05
2020-02-23,CO,Bogotá,precipitation,66,0.1,18.7,1.0,98.01
2020-02-25,CO,Bogotá,precipitation,53,0.1,13.2,0.6,118.81
2020-03-08,CO,Bogotá,precipitation,28,0.1,11.3,0.6,77.28
2020-03-14,CO,Bogotá,precipitation,70,0.1,5.1,0.3,14.96
2020-04-02,CO,Bogotá,precipitation,43,0.1,17.3,0.8,140.49
2020-01-17,CO,Bogotá,precipitation,9,0.1,1.6,0.2,2.42
2020-02-28,CO,Bogotá,precipitation,17,0.1,13.8,0.7,379.77
2020-03-25,CO,Bogotá,precipitation,36,0.1,36.1,0.7,390.50
2020-01-08,CO,Bogotá,precipitation,3,0.1,1.0,0.1,2.70
2020-02-02,CO,Bogotá,precipitation,2,0.1,0.1,0.1,0.00
2020-02-24,CO,Bogotá,precipitation,62,0.1,16.4,0.9,148.34
2020-03-07,CO,Bogotá,precipitation,7,0.1,3.3,0.2,18.50
2020-03-16,CO,Bogotá,precipitation,35,0.1,11.6,0.7,71.91
2020-03-20,CO,Bogotá,precipitation,31,0.1,4.4,0.4,14.43
2020-03-31,CO,Bogotá,precipitation,6,0.1,0.5,0.1,0.26
2020-03-22,CO,Bogotá,precipitation,3,0.1,0.8,0.1,1.63
2020-01-02,CO,Bogotá,precipitation,6,0.1,0.3,0.1,0.11
2020-01-18,CO,Bogotá,precipitation,3,0.1,0.4,0.1,0.30
2020-01-21,CO,Bogotá,precipitation,9,0.1,1.6,0.3,2.19
2020-01-26,CO,Bogotá,precipitation,32,0.1,16.7,0.5,171.29
2020-01-27,CO,Bogotá,precipitation,22,0.1,3.5,0.1,8.05
2020-01-29,CO,Bogotá,precipitation,7,0.1,0.5,0.1,0.21
2020-02-04,CO,Bogotá,precipitation,3,0.1,0.5,0.1,0.53
2020-03-28,CO,Bogotá,precipitation,49,0.1,9.5,0.6,24.59
2020-01-03,CO,Bogotá,wind-speed,325,0.1,11.3,1.4,26.17
2020-01-04,CO,Bogotá,wind-speed,330,0.1,12.2,1.4,28.68
2020-01-05,CO,Bogotá,wind-speed,327,0.2,9.8,1.5,29.44
2020-03-30,CO,Bogotá,wind-speed,334,0.1,6.6,1.6,14.32
2020-04-02,CO,Bogotá,wind-speed,336,0.1,9.2,1.6,18.05
2020-04-03,CO,Bogotá,wind-speed,321,0.1,8.2,2.0,25.96
2020-01-02,CO,Bogotá,wind-speed,10,0.4,2.9,1.2,9.12
2020-03-31,CO,Bogotá,wind-speed,333,0.1,5.3,1.4,9.60
2020-04-01,CO,Bogotá,wind-speed,329,0.1,6.2,1.0,7.56
2020-04-04,CO,Bogotá,wind-speed,309,0.1,6.7,1.7,15.02
2020-04-05,CO,Bogotá,wind-speed,310,0.1,8.3,1.5,18.91
2020-02-19,CO,Bogotá,co,167,1.0,28.1,7.3,189.74
2020-02-27,CO,Bogotá,co,281,1.0,20.8,8.2,137.42
2019-12-30,CO,Bogotá,co,206,1.0,20.8,6.4,164.99
2020-01-09,CO,Bogotá,co,261,1.0,34.4,6.4,376.44
2020-01-18,CO,Bogotá,co,268,1.0,18.1,5.5,79.60
2020-02-04,CO,Bogotá,co,247,1.0,30.8,8.2,357.99
2020-02-06,CO,Bogotá,co,241,1.0,21.7,5.5,209.22
2020-02-12,CO,Bogotá,co,177,1.0,38.0,7.3,335.44
2020-03-04,CO,Bogotá,co,23,2.8,21.7,11.8,466.34
2020-03-31,CO,Bogotá,co,228,1.0,10.9,5.5,39.21
2020-01-06,CO,Bogotá,co,270,1.0,9.1,4.6,33.90
2020-02-16,CO,Bogotá,co,147,1.0,14.5,5.5,105.85
2020-02-23,CO,Bogotá,co,263,1.0,17.2,8.2,81.54
2020-03-08,CO,Bogotá,co,225,1.0,12.7,7.3,50.57
2020-03-14,CO,Bogotá,co,329,1.9,14.5,8.2,85.94
2020-03-15,CO,Bogotá,co,309,1.0,10.0,5.5,44.95
2020-02-28,CO,Bogotá,co,313,1.0,31.7,9.1,256.16
2020-03-09,CO,Bogotá,co,244,1.9,17.2,7.3,91.82
2020-01-04,CO,Bogotá,co,289,1.0,22.6,6.4,111.50
2020-01-05,CO,Bogotá,co,288,1.0,20.8,3.7,60.76
2020-01-15,CO,Bogotá,co,306,1.0,42.5,5.5,465.35
2020-03-21,CO,Bogotá,co,191,1.0,7.3,3.7,18.91
2020-01-16,CO,Bogotá,co,314,1.0,21.7,6.4,127.38
2020-01-20,CO,Bogotá,co,307,1.0,23.5,6.4,205.82
2020-01-23,CO,Bogotá,co,323,1.0,21.7,6.4,136.91
2020-02-10,CO,Bogotá,co,132,1.9,20.8,5.5,167.76
2020-02-21,CO,Bogotá,co,188,1.0,40.7,10.0,417.88
2020-04-03,CO,Bogotá,co,191,1.0,10.0,4.6,47.48
2020-01-19,CO,Bogotá,co,296,1.0,13.6,4.6,49.96
2020-03-27,CO,Bogotá,co,257,1.0,10.9,5.5,52.34
2020-02-13,CO,Bogotá,co,177,1.0,32.6,7.3,315.87
2020-02-20,CO,Bogotá,co,185,1.0,29.9,8.2,288.63
2020-03-16,CO,Bogotá,co,324,1.0,19.9,7.3,154.76
2020-03-22,CO,Bogotá,co,202,1.0,8.2,3.7,24.67
2020-03-29,CO,Bogotá,co,193,1.0,9.1,4.6,27.96
2020-04-01,CO,Bogotá,co,279,1.0,11.8,5.5,47.25
2020-02-24,CO,Bogotá,co,264,1.0,30.8,8.2,349.80
2020-02-26,CO,Bogotá,co,305,1.0,25.3,8.2,216.89
2020-01-02,CO,Bogotá,co,288,1.0,10.9,5.5,69.37
2020-01-14,CO,Bogotá,co,292,1.0,16.3,5.5,98.77
2020-01-26,CO,Bogotá,co,270,1.0,13.6,4.6,37.82
2020-01-29,CO,Bogotá,co,258,1.0,43.4,7.3,359.84
2020-02-02,CO,Bogotá,co,247,1.0,17.2,5.5,88.44
2020-02-03,CO,Bogotá,co,232,1.0,22.6,6.4,229.52
2020-02-29,CO,Bogotá,co,63,1.9,23.5,8.2,143.37
2020-03-18,CO,Bogotá,co,299,1.0,19.9,7.3,124.58
2020-03-23,CO,Bogotá,co,181,1.0,6.4,3.7,18.39
2020-03-26,CO,Bogotá,co,260,1.0,9.1,4.6,36.98
2020-03-12,CO,Bogotá,co,286,1.0,17.2,7.3,107.00
2020-03-17,CO,Bogotá,co,321,1.0,25.3,7.3,142.94
2020-01-12,CO,Bogotá,co,244,1.0,10.9,3.7,56.13
2020-01-13,CO,Bogotá,co,292,1.0,16.3,4.6,99.20
2020-01-31,CO,Bogotá,co,221,1.0,19.9,5.5,206.92
2020-02-09,CO,Bogotá,co,170,1.0,19.9,7.3,223.32
2020-02-11,CO,Bogotá,co,129,1.0,19.9,7.3,174.69
2020-02-17,CO,Bogotá,co,156,1.0,19.0,6.4,114.41
2020-04-02,CO,Bogotá,co,266,1.0,10.9,4.6,45.49
2020-01-01,CO,Bogotá,co,247,1.0,12.7,4.6,65.37
2020-01-11,CO,Bogotá,co,282,1.0,23.5,6.4,123.90
2020-01-17,CO,Bogotá,co,244,1.0,16.3,5.5,78.31
2020-01-21,CO,Bogotá,co,317,1.0,45.2,7.3,523.42
2020-02-05,CO,Bogotá,co,238,1.0,29.0,7.3,371.37
2020-03-07,CO,Bogotá,co,264,2.8,15.4,7.3,61.23
2020-02-15,CO,Bogotá,co,176,1.0,18.1,6.4,135.02
2020-02-22,CO,Bogotá,co,173,1.0,31.7,9.1,227.86
2020-01-07,CO,Bogotá,co,259,1.0,23.5,5.5,124.40
2020-01-10,CO,Bogotá,co,258,1.0,19.9,4.6,137.09
2020-01-22,CO,Bogotá,co,320,1.0,29.0,7.3,193.06
2020-01-25,CO,Bogotá,co,278,1.0,22.6,6.4,142.74
2020-01-27,CO,Bogotá,co,272,1.0,19.0,6.4,108.37
2020-02-14,CO,Bogotá,co,164,1.9,19.0,7.3,144.83
2020-03-19,CO,Bogotá,co,301,1.0,19.9,6.4,75.80
2020-04-05,CO,Bogotá,co,127,1.0,10.0,4.6,25.49
2020-01-08,CO,Bogotá,co,276,1.0,25.3,7.3,240.41
2020-01-28,CO,Bogotá,co,267,1.0,36.2,8.2,291.12
2020-02-08,CO,Bogotá,co,225,1.0,19.9,10.0,231.97
2020-02-18,CO,Bogotá,co,175,1.9,24.4,6.4,204.18
2020-03-10,CO,Bogotá,co,286,1.0,25.3,8.2,312.99
2020-03-13,CO,Bogotá,co,316,1.0,17.2,7.3,115.05
2019-12-31,CO,Bogotá,co,198,1.0,22.6,5.5,126.40
2020-01-30,CO,Bogotá,co,269,1.0,29.0,6.4,195.57
2020-03-24,CO,Bogotá,co,266,1.0,11.8,5.5,49.74
2020-03-28,CO,Bogotá,co,113,1.0,8.2,5.5,36.44
2020-01-24,CO,Bogotá,co,282,1.0,26.2,6.4,187.65
2020-02-25,CO,Bogotá,co,307,1.0,39.8,8.2,476.24
2020-03-02,CO,Bogotá,co,111,1.9,22.6,6.4,151.11
2020-03-30,CO,Bogotá,co,223,1.0,10.0,5.5,35.35
2020-04-04,CO,Bogotá,co,162,1.0,11.8,4.6,40.79
2020-01-03,CO,Bogotá,co,307,1.0,25.3,5.5,94.04
2020-02-01,CO,Bogotá,co,246,1.0,19.0,6.4,197.99
2020-03-06,CO,Bogotá,co,252,1.0,24.4,9.1,208.78
2020-03-11,CO,Bogotá,co,285,1.0,23.5,7.3,156.90
2020-02-07,CO,Bogotá,co,229,1.9,31.7,9.1,390.59
2020-03-03,CO,Bogotá,co,234,1.0,24.4,8.2,269.76
2020-03-20,CO,Bogotá,co,232,1.0,9.1,4.6,30.05
2020-03-25,CO,Bogotá,co,273,1.0,11.8,5.5,57.97
2020-03-18,CO,Bogotá,no2,329,2.2,19.8,10.3,198.25
2020-01-05,CO,Bogotá,no2,294,0.3,12.6,5.9,91.76
2020-01-09,CO,Bogotá,no2,309,0.3,21.6,7.9,202.11
2020-01-24,CO,Bogotá,no2,336,1.0,24.0,8.0,164.86
2020-01-26,CO,Bogotá,no2,334,1.0,17.0,5.2,90.70
2020-02-08,CO,Bogotá,no2,310,0.4,26.9,11.8,328.24
2020-03-02,CO,Bogotá,no2,96,0.3,17.1,4.0,139.48
2020-03-10,CO,Bogotá,no2,327,1.4,25.8,10.4,289.01
2020-03-30,CO,Bogotá,no2,326,0.2,26.6,2.9,139.93
2020-01-28,CO,Bogotá,no2,322,0.7,24.7,9.3,144.92
2020-01-30,CO,Bogotá,no2,320,0.9,21.8,8.4,204.93
2020-02-10,CO,Bogotá,no2,157,1.4,22.9,7.0,274.77
2020-02-15,CO,Bogotá,no2,192,1.2,14.8,6.0,120.92
2020-03-17,CO,Bogotá,no2,334,1.1,24.6,10.7,272.82
2020-03-26,CO,Bogotá,no2,328,0.8,12.3,5.3,78.92
2020-03-29,CO,Bogotá,no2,322,0.5,16.4,2.5,44.56
2020-04-02,CO,Bogotá,no2,336,0.8,14.6,4.0,60.92
2020-01-11,CO,Bogotá,no2,312,0.7,22.5,4.9,179.44
2020-02-17,CO,Bogotá,no2,189,0.6,19.5,6.5,198.09
2020-03-06,CO,Bogotá,no2,278,0.6,31.0,11.3,483.10
2020-02-25,CO,Bogotá,no2,310,0.5,22.5,8.2,356.48
2020-01-01,CO,Bogotá,no2,154,0.3,10.9,5.0,65.28
2020-01-07,CO,Bogotá,no2,312,1.2,22.3,6.8,266.77
2020-01-16,CO,Bogotá,no2,311,2.1,17.8,5.7,93.89
2020-01-29,CO,Bogotá,no2,323,0.3,32.6,8.5,213.83
2020-02-12,CO,Bogotá,no2,192,1.3,31.9,10.6,338.33
2020-02-18,CO,Bogotá,no2,192,1.2,20.1,9.0,225.14
2020-02-24,CO,Bogotá,no2,334,0.2,22.7,8.9,269.21
2020-03-13,CO,Bogotá,no2,332,1.4,19.3,10.1,208.51
2020-03-24,CO,Bogotá,no2,330,2.1,18.6,7.6,148.48
2020-04-05,CO,Bogotá,no2,288,0.2,8.3,2.1,34.87
2020-01-31,CO,Bogotá,no2,336,0.8,20.8,5.8,170.25
2020-03-03,CO,Bogotá,no2,239,0.4,23.3,4.1,394.97
2020-03-08,CO,Bogotá,no2,209,1.6,18.9,6.0,162.17
2020-03-28,CO,Bogotá,no2,168,1.0,14.5,3.5,32.29
2020-03-31,CO,Bogotá,no2,333,0.6,18.7,3.3,91.45
2020-04-03,CO,Bogotá,no2,308,0.6,13.3,3.1,72.45
2020-01-20,CO,Bogotá,no2,326,0.5,15.5,6.5,120.79
2020-01-25,CO,Bogotá,no2,322,1.2,18.4,8.2,102.33
2020-02-02,CO,Bogotá,no2,334,0.1,17.8,5.5,97.55
2020-02-03,CO,Bogotá,no2,330,0.6,21.5,6.0,219.58
2020-02-14,CO,Bogotá,no2,189,2.2,17.8,8.3,184.09
2020-03-19,CO,Bogotá,no2,331,1.6,22.5,9.1,233.81
2020-03-27,CO,Bogotá,no2,333,0.3,16.5,4.3,82.30
2020-01-21,CO,Bogotá,no2,326,2.6,17.4,9.1,91.56
2020-02-19,CO,Bogotá,no2,191,1.2,17.2,8.5,171.57
2020-02-27,CO,Bogotá,no2,332,0.3,21.0,6.6,275.61
2020-03-09,CO,Bogotá,no2,276,1.1,19.9,9.3,275.32
2020-03-14,CO,Bogotá,no2,336,1.5,21.0,11.2,194.83
2020-02-01,CO,Bogotá,no2,336,1.1,17.3,6.8,119.12
2020-02-20,CO,Bogotá,no2,188,0.9,22.9,10.4,242.54
2020-03-20,CO,Bogotá,no2,334,1.0,16.9,5.3,105.41
2020-04-01,CO,Bogotá,no2,329,2.0,13.0,6.7,53.11
2020-01-22,CO,Bogotá,no2,335,1.6,17.4,8.8,116.82
2020-02-21,CO,Bogotá,no2,180,1.3,29.5,11.9,360.24
2020-04-04,CO,Bogotá,no2,288,0.6,10.2,2.2,39.38
2020-02-13,CO,Bogotá,no2,190,1.6,30.8,10.7,312.62
2019-12-30,CO,Bogotá,no2,160,0.8,18.5,6.9,149.42
2020-01-08,CO,Bogotá,no2,335,0.3,25.9,9.4,238.38
2020-01-18,CO,Bogotá,no2,332,1.1,14.5,3.5,61.27
2020-01-19,CO,Bogotá,no2,336,0.8,11.6,3.4,51.95
2020-01-23,CO,Bogotá,no2,334,0.6,18.0,8.3,114.03
2020-02-09,CO,Bogotá,no2,182,0.7,23.8,9.7,323.34
2020-02-11,CO,Bogotá,no2,156,1.6,21.2,9.4,288.00
2020-02-16,CO,Bogotá,no2,191,0.7,13.3,5.0,109.81
2020-03-04,CO,Bogotá,no2,28,1.1,17.6,6.9,387.92
2020-03-22,CO,Bogotá,no2,333,0.2,11.0,4.0,66.72
2020-03-12,CO,Bogotá,no2,333,1.9,20.7,7.4,225.21
